event-id,visible,timestamp,location-long,location-lat,argos:lc,lat-upper,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
16029333498,true,2016-06-30 10:09:00.000,-20.57,74.469,"A",74.469,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512851.72158287297,8264409.024744079,"27N"
16029333500,true,2016-06-30 10:28:00.000,-20.581,74.473,"3",74.473,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512519.817281671,8264852.941459919,"27N"
16029333501,true,2016-06-30 11:52:00.000,-20.574,74.472,"3",74.472,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512729.7748752265,8264742.861712498,"27N"
16029333502,true,2016-06-30 12:07:00.000,-20.571,74.468,"3",74.468,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512822.63919266826,8264297.243135076,"27N"
16029333503,true,2016-06-30 12:56:00.000,-20.572,74.47,"2",74.47,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512791.1441049674,8264520.159286797,"27N"
16029333504,true,2016-06-30 13:39:00.000,-20.572,74.47,"3",74.47,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512791.1441049674,8264520.159286797,"27N"
16029333508,true,2016-07-01 15:03:00.000,-20.586,74.467,"3",74.467,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512375.07867963926,8264182.499385226,"27N"
16029333510,true,2016-07-01 16:39:00.000,-20.579,74.472,"3",74.472,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512580.36668910866,8264741.7976560015,"27N"
16029333513,true,2016-07-02 14:48:00.000,-20.61,74.465,"2",74.465,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511659.1559530754,8263954.5174306445,"27N"
16029333517,true,2016-07-02 15:54:00.000,-20.626,74.465,"3",74.465,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511180.8375495225,8263951.4448654,"27N"
16029333518,true,2016-07-02 16:17:00.000,-20.628,74.467,"3",74.467,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511119.6518781262,8264174.202612408,"27N"
16029333522,true,2016-07-02 16:35:00.000,-20.63,74.466,"A",74.466,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511060.5636756895,8264062.263233356,"27N"
16029333526,true,2016-07-03 15:57:00.000,-20.667,74.477,"3",74.477,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509947.646224178,8265282.960852544,"27N"
16029333529,true,2016-07-04 14:25:00.000,-20.827,74.47,"2",74.47,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",505170.28663271473,8264481.648964046,"27N"
16029333531,true,2016-07-04 15:26:00.000,-20.747,74.488,"A",74.488,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",507552.6150955989,8266498.429467625,"27N"
16029333535,true,2016-07-05 14:17:00.000,-20.776,74.483,"A",74.483,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",506689.0057848619,8265937.117765249,"27N"
16029333536,true,2016-07-05 14:59:00.000,-20.659,74.495,"A",74.495,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510175.10968544416,8267292.519570327,"27N"
16029333538,true,2016-07-05 16:56:00.000,-20.693,74.498,"A",74.498,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509158.86325212714,8267621.693336434,"27N"
16029333544,true,2016-07-06 14:56:00.000,-20.626,74.457,"A",74.457,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511186.4506992887,8263058.914367814,"27N"
16029333546,true,2016-07-06 15:43:00.000,-20.543,74.482,"2",74.482,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",513647.5295162097,8265865.393956203,"27N"
16029333550,true,2016-07-07 14:35:00.000,-20.686,74.485,"3",74.485,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509375.3547056584,8266172.410010305,"27N"
16029333552,true,2016-07-07 16:37:00.000,-20.64,74.479,"2",74.479,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510752.85251015954,8265510.793961032,"27N"
16029333553,true,2016-07-08 14:45:00.000,-20.617,74.485,"A",74.485,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511435.52019027545,8266184.484438965,"27N"
16029333554,true,2016-07-08 15:21:00.000,-20.59,74.479,"1",74.479,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512246.28373941034,8265520.463287152,"27N"
16029333556,true,2016-07-08 15:53:00.000,-20.595,74.477,"2",74.477,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512098.4606892615,8265296.307581052,"27N"
16029333558,true,2016-07-10 14:58:00.000,-20.635,74.474,"1",74.474,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510905.62002399424,8264953.871556481,"27N"
16029333564,true,2016-07-10 16:44:00.000,-20.623,74.463,"2",74.463,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511271.93687268085,8263728.8785491185,"27N"
16029333570,true,2016-07-11 15:50:00.000,-20.65,74.45,"A",74.45,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510473.20766524854,8262273.579371829,"27N"
16029333575,true,2016-07-12 14:31:00.000,-20.644,74.475,"1",74.475,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510636.04940713756,8265063.808002255,"27N"
16029333577,true,2016-07-12 14:38:00.000,-20.612,74.469,"A",74.469,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511596.4544752752,8264400.391192495,"27N"
16029333578,true,2016-07-12 15:28:00.000,-20.633,74.468,"1",74.468,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510969.5074207336,8264284.840415893,"27N"
16029333579,true,2016-07-12 16:13:00.000,-20.621,74.47,"3",74.47,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511326.756898603,8264510.222833247,"27N"
16029333581,true,2016-07-13 14:13:00.000,-20.617,74.47,"1",74.47,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511446.29898976645,8264510.988741914,"27N"
16029333583,true,2016-07-14 15:31:00.000,-20.595,74.494,"2",74.494,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512085.5425120284,8267192.933119988,"27N"
16029333586,true,2016-07-14 16:18:00.000,-20.585,74.49,"A",74.49,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512387.0612720458,8266748.726151318,"27N"
16029333587,true,2016-07-15 14:04:00.000,-20.599,74.49,"A",74.49,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511969.1904552874,8266745.858829741,"27N"
16029333589,true,2016-07-15 15:08:00.000,-20.602,74.484,"2",74.484,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511884.1272153235,8266075.859373125,"27N"
16029333591,true,2016-07-15 15:42:00.000,-20.585,74.472,"3",74.472,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512401.0767575204,8264740.537370736,"27N"
16029333594,true,2016-07-15 15:51:00.000,-20.603,74.475,"2",74.475,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511860.97175483435,8265071.563596509,"27N"
16029333595,true,2016-07-15 16:52:00.000,-20.627,74.49,"2",74.49,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511133.44700594415,8266740.419349435,"27N"
16029333596,true,2016-07-16 14:48:00.000,-20.62,74.489,"2",74.489,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511343.0960888754,8266630.175789804,"27N"
16029333600,true,2016-07-16 16:40:00.000,-20.509,74.498,"1",74.498,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",514648.1209246657,8267658.529743824,"27N"
16029333601,true,2016-07-17 14:29:00.000,-20.646,74.499,"2",74.499,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510560.3559761226,8267741.05417131,"27N"
16029333605,true,2016-07-17 15:20:00.000,-20.666,74.477,"1",74.477,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509977.51874619914,8265283.128390083,"27N"
16029333607,true,2016-07-17 16:07:00.000,-20.691,74.466,"1",74.466,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509237.08197708795,8264051.85294864,"27N"
16029333610,true,2016-07-17 16:42:00.000,-20.628,74.473,"A",74.473,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511115.4643419965,8264843.601161901,"27N"
16029333613,true,2016-07-18 14:10:00.000,-20.616,74.493,"A",74.493,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511459.6135329952,8267077.208883208,"27N"
16029333617,true,2016-07-19 14:11:00.000,-20.673,74.502,"1",74.502,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509753.07213327475,8268071.143175778,"27N"
16029333618,true,2016-07-19 15:26:00.000,-20.602,74.495,"2",74.495,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511875.91270470194,8267303.089007441,"27N"
16029333621,true,2016-07-20 14:13:00.000,-20.615,74.498,"3",74.498,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511485.84387622454,8267635.234557706,"27N"
16029333622,true,2016-07-20 14:47:00.000,-20.633,74.483,"3",74.483,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510959.1790089443,8265958.338430252,"27N"
16029333624,true,2016-07-20 15:06:00.000,-20.613,74.493,"1",74.493,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511549.14060142596,8267077.789324721,"27N"
16029333626,true,2016-07-20 16:32:00.000,-20.62,74.501,"A",74.501,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511334.5398531556,8267968.974867818,"27N"
16029333627,true,2016-07-20 16:45:00.000,-20.601,74.504,"3",74.504,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511899.0130861904,8268307.386766321,"27N"
16029333629,true,2016-07-21 14:39:00.000,-20.581,74.49,"A",74.49,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512506.4528185027,8266749.563457231,"27N"
16029333631,true,2016-07-21 16:21:00.000,-20.566,74.49,"1",74.49,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512954.17064841685,8266752.774886079,"27N"
16029333634,true,2016-07-22 15:27:00.000,-20.607,74.491,"2",74.491,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511729.6694592602,8266855.830932359,"27N"
16029333636,true,2016-07-22 16:17:00.000,-20.587,74.498,"A",74.498,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512321.1659964976,8267640.840099304,"27N"
16029333639,true,2016-07-23 15:57:00.000,-20.616,74.492,"3",74.492,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511460.33404916065,8266965.642363107,"27N"
16029333640,true,2016-07-24 15:47:00.000,-20.625,74.49,"2",74.49,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511193.143044202,8266740.7948323125,"27N"
16029333641,true,2016-07-24 16:45:00.000,-20.608,74.495,"A",74.495,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511696.8812572812,8267301.899654717,"27N"
16029333644,true,2016-07-25 15:30:00.000,-20.739,74.475,"1",74.475,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",507797.79767521104,8265049.083331968,"27N"
16029333651,true,2016-07-27 15:13:00.000,-20.631,74.489,"1",74.489,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511014.74725559633,8266628.107753124,"27N"
16029333654,true,2016-07-27 16:02:00.000,-20.614,74.483,"A",74.483,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511526.54077568784,8265961.930819824,"27N"
16029333655,true,2016-07-27 16:48:00.000,-20.599,74.486,"1",74.486,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511972.20004336804,8266299.593708328,"27N"
16029333656,true,2016-07-28 14:02:00.000,-20.597,74.491,"A",74.491,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512028.1301653294,8266857.828705546,"27N"
16029333658,true,2016-07-28 14:17:00.000,-20.61,74.491,"2",74.491,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511640.13118737517,8266855.2413884,"27N"
16029333660,true,2016-07-28 15:00:00.000,-20.614,74.49,"2",74.49,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511521.4710440319,8266742.8958795825,"27N"
16029333663,true,2016-07-28 16:01:00.000,-20.617,74.487,"A",74.487,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511434.0829566976,8266407.617370271,"27N"
16029333666,true,2016-07-29 14:43:00.000,-20.714,74.489,"3",74.489,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",508537.19557208184,8266614.461811129,"27N"
16029333668,true,2016-07-29 15:19:00.000,-20.684,74.512,"A",74.512,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509419.0603593016,8269185.042746971,"27N"
16029333672,true,2016-07-29 16:30:00.000,-20.635,74.508,"A",74.508,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510882.33475576993,8268747.139770298,"27N"
16029333674,true,2016-07-30 14:32:00.000,-20.642,74.497,"3",74.497,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510681.0242084193,8267518.6349081425,"27N"
16029333675,true,2016-07-30 14:37:00.000,-20.622,74.501,"A",74.501,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511274.8851240774,8267968.594608024,"27N"
16029333677,true,2016-07-30 14:58:00.000,-20.622,74.493,"3",74.493,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511280.5593155693,8267076.06155123,"27N"
16029333679,true,2016-07-30 15:38:00.000,-20.652,74.485,"A",74.485,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510390.5103278184,8266178.060964518,"27N"
16029333681,true,2016-07-30 16:38:00.000,-20.625,74.499,"3",74.499,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511186.8103188687,8267744.894590215,"27N"
16029333686,true,2016-07-31 14:27:00.000,-20.933,74.501,"A",74.501,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",501998.4705102953,8267933.880781529,"27N"
16029333689,true,2016-07-31 16:18:00.000,-20.807,74.54,"1",74.54,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",505742.65474264935,8272293.265958531,"27N"
16029333691,true,2016-08-01 14:11:00.000,-20.624,74.502,"2",74.502,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511214.52484637266,8268079.783054331,"27N"
16029333692,true,2016-08-01 14:18:00.000,-20.617,74.508,"3",74.508,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511418.99114801845,8268750.515586355,"27N"
16029333695,true,2016-08-01 15:55:00.000,-20.617,74.506,"A",74.506,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511420.42853045574,8268527.382231237,"27N"
16029333696,true,2016-08-01 16:01:00.000,-20.614,74.507,"A",74.507,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511509.15810974326,8268639.527369169,"27N"
16029333697,true,2016-08-01 16:49:00.000,-20.507,74.51,"A",74.51,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",514696.68509458954,8268997.80638793,"27N"
16029333704,true,2016-08-03 15:17:00.000,-20.613,74.497,"2",74.497,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511546.23598501045,8267524.055371302,"27N"
16029333706,true,2016-08-03 16:19:00.000,-20.6,74.519,"2",74.519,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511917.5756437869,8269981.085080339,"27N"
16029333707,true,2016-08-04 14:35:00.000,-20.673,74.465,"A",74.465,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509775.77303954505,8263943.163462162,"27N"
16029333708,true,2016-08-04 14:57:00.000,-20.676,74.47,"A",74.47,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509683.048564819,8264500.506994516,"27N"
16029333715,true,2016-08-05 16:17:00.000,-20.602,74.497,"1",74.497,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",511874.419109423,8267526.221799393,"27N"
16029333721,true,2016-08-06 16:42:00.000,-20.697,74.463,"A",74.463,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509059.427972127,8263716.228883084,"27N"
16029333723,true,2016-08-07 14:43:00.000,-20.533,74.493,"1",74.493,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",513936.51841910026,8267094.93403879,"27N"
16029333726,true,2016-08-07 16:28:00.000,-20.594,74.503,"A",74.503,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",512108.5265691439,8268197.23357408,"27N"
16029333732,true,2016-08-08 16:15:00.000,-20.641,74.487,"1",74.487,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510717.59520000947,8266403.146940267,"27N"
16029333736,true,2016-08-09 14:21:00.000,-20.905,74.513,"2",74.513,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",502831.51246285194,8269273.842750895,"27N"
16029333737,true,2016-08-09 14:52:00.000,-20.946,74.52,"2",74.52,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",501608.78237767145,8270053.293563111,"27N"
16029333738,true,2016-08-09 15:20:00.000,-20.908,74.523,"1",74.523,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",502740.3698861807,8270389.390157102,"27N"
16029333739,true,2016-08-09 15:26:00.000,-20.902,74.527,"3",74.527,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",502918.353868813,8270835.951166997,"27N"
16029333741,true,2016-08-09 16:04:00.000,-20.881,74.517,"2",74.517,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",503545.94789186463,8269721.404882513,"27N"
16029333742,true,2016-08-09 16:31:00.000,-20.906,74.525,"3",74.525,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",502799.5902903394,8270612.6210629335,"27N"
16029333750,true,2016-08-10 16:13:00.000,-20.856,74.492,"3",74.492,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",504297.648963376,8266933.840393977,"27N"
16029333754,true,2016-08-11 15:51:00.000,-20.784,74.521,"3",74.521,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",506434.7119094441,8270175.8211128805,"27N"
16029333758,true,2016-08-12 14:45:00.000,-20.942,74.517,"A",74.517,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",501728.2779360788,8269718.699166264,"27N"
16029333760,true,2016-08-12 15:29:00.000,-20.979,74.514,"1",74.514,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",500625.87410765653,8269383.25998331,"27N"
16029333761,true,2016-08-12 15:35:00.000,-20.968,74.52,"A",74.52,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",500953.3525986267,8270052.819512615,"27N"
16029333762,true,2016-08-12 15:53:00.000,-20.988,74.518,"A",74.518,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",500357.55227651645,8269829.461156323,"27N"
16029333765,true,2016-08-12 16:28:00.000,-20.95,74.527,"1",74.527,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",501488.95651607297,8270834.171947509,"27N"
16029333766,true,2016-08-13 14:34:00.000,-20.669,74.481,"1",74.481,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509885.4170554529,8265728.895026531,"27N"
16029333767,true,2016-08-13 15:08:00.000,-20.664,74.497,"1",74.497,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",510024.6550791423,8267514.804328381,"27N"
16029333769,true,2016-08-13 15:19:00.000,-20.682,74.511,"A",74.511,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",509479.2708763638,8269073.793211132,"27N"
16029333774,true,2016-08-14 14:23:00.000,-20.964,74.52,"3",74.52,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",501072.521660755,8270052.887663639,"27N"
16029333775,true,2016-08-14 14:47:00.000,-21.005,74.514,"2",74.514,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",499850.9823526215,8269383.15571596,"27N"
16029333777,true,2016-08-14 15:01:00.000,-20.991,74.518,"1",74.518,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",500268.1642081229,8269829.445369505,"27N"
16029333778,true,2016-08-14 16:00:00.000,-21.005,74.516,"1",74.516,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",499851.0011182248,8269606.293506121,"27N"
16029333779,true,2016-08-14 16:28:00.000,-20.988,74.511,"3",74.511,"argos-doppler-shift","Vulpes lagopus","161476","161476","Arctic fox (Vulpes lagopus) - Argos - Greenland (Zackenberg)",500357.7099071957,8269048.478938339,"27N"
